fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
60.1765,16.6178,28.8925,0,80,69,71,1354,875,7.72798,73,4.61401,0,2.3718,4291,247324620080
61.0629,16.3765,31.8033,0,82,69,71,1567,875,7.73675,76,4.60715,0,2.36807,4308,248324900499
60.2734,16.5911,32.3577,0,82,69,71,1457,875,7.6181,80,4.60414,0,2.36609,4291,249325001912
60.175,16.6182,31.5359,0,80,69,71,1338,875,7.61314,77,4.60415,0,2.36514,4291,250325092014
60.1329,16.6298,32.0388,0,81,69,71,1678,875,7.62455,76,4.60445,0,2.36739,4297,251325174983
60.0611,16.6497,31.5961,0,80,69,70,1681,875,7.69213,72,4.60181,0,2.36929,4311,252325263632
59.8961,16.6956,31.5961,0,80,69,71,1450,875,7.69632,74,4.60059,0,2.36711,4291,253325346120
59.456,16.8192,32.2742,0,81,69,70,1519,875,7.72032,74,4.60381,0,2.37498,4292,254325436843
59.9142,16.6905,29.78,0,80,69,70,1384,875,7.73865,71,4.59331,0,2.37004,4293,255325535211
59.89,16.6973,30.8442,0,79,69,70,1416,875,7.70173,68,4.59518,0,2.36835,4316,256325617418
59.5714,16.7866,30.7443,0,81,69,70,1431,875,7.70673,75,4.59565,0,2.36861,4316,257325708732
59.8218,16.7163,30.9677,0,81,69,71,1291,875,7.7104,77,4.59481,0,2.37436,4316,258325747968
59.9179,16.6895,30.3777,0,80,69,70,1214,875,7.71338,71,4.59723,0,2.37092,4312,259325824355
59.8227,16.7161,31.8255,0,80,69,70,1318,875,7.70218,72,4.60091,0,2.37285,4323,260325901703
59.8897,16.6973,31.1582,0,79,69,70,1559,875,7.69117,74,4.59715,0,2.37067,4291,261325980954
59.8598,16.7057,29.7872,0,80,69,70,1559,875,7.67132,69,4.59891,0,2.36921,4301,262326056759
59.9272,16.6869,31.723,0,80,69,70,1540,875,7.69497,70,4.59715,0,2.36795,4316,263326139778
59.9016,16.694,32.047,0,80,69,70,1611,875,7.67451,68,4.59719,0,2.37047,4293,264326214992
59.7544,16.7352,31.2903,0,80,69,70,1483,875,7.71613,74,4.59879,0,2.36827,4291,265326290867
59.832,16.7135,31.068,0,79,69,70,1474,875,7.67061,74,4.59758,0,2.36718,4293,266326363757
59.7685,16.7312,30.4065,0,81,69,71,1548,875,7.70235,83,4.59822,0,2.36884,4293,267326447497
59.8471,16.7093,30.9061,0,80,70,71,1383,875,7.67163,76,4.60166,0,2.37451,4291,268326525025
59.8345,16.7128,29.8387,0,79,70,70,1258,875,7.67181,69,4.59704,0,2.37456,4316,269326602754
59.7658,16.732,28.7113,0,79,70,70,1341,875,7.73439,63,4.59949,0,2.37229,4316,270326686735
59.8755,16.7013,34.6667,0,78,70,70,1640,875,7.66911,71,4.63218,0,2.40455,4273,271326777187
59.8018,16.7219,31.4815,0,82,70,70,1692,875,7.70039,77,4.62946,0,2.39133,4291,272326854395
59.8882,16.6978,31.7152,0,80,70,70,1605,875,7.79085,73,4.63814,0,2.40157,4316,273326932124
59.9075,16.6924,28.8744,0,81,70,71,1368,875,7.75983,80,4.63413,0,2.39305,4300,274327011666
59.8967,16.6954,26.094,0,80,70,70,1388,875,7.69733,63,4.63342,0,2.38926,4316,275327091709
59.863,16.7048,28.433,0,80,70,70,1291,875,7.69944,61,4.65539,0,2.41592,4316,276327168746
60.368,16.5651,26.4516,0,79,70,70,1239,875,7.90348,63,4.6528,0,2.413,4316,277327225285
59.8647,16.7043,28.6179,0,81,70,70,1429,875,7.88534,74,4.62667,0,2.3912,4331,278327321669
59.9534,16.6796,28.9037,0,78,69,69,1323,875,7.76026,57,4.61089,0,2.36824,4304,279327401131
59.8458,16.7096,27.5974,0,80,69,69,1245,875,7.76034,55,4.60913,0,2.37156,4316,280327477277
59.8576,16.7063,28.6179,0,79,69,69,1345,875,7.76049,59,4.60748,0,2.37432,4316,281327554154
59.9044,16.6933,29.0584,0,79,69,69,1422,875,7.76105,69,4.60835,0,2.37731,4309,282327633736
59.8684,16.7033,29.6417,0,80,69,70,1258,875,7.76162,70,4.60771,0,2.37786,4292,283327711735
59.7982,16.7229,27.7597,0,79,69,70,1381,875,7.76208,70,4.60867,0,2.37944,4305,284327740131
59.1976,16.8926,30.0971,0,84,69,70,1065,875,7.7915,75,4.63567,0,2.3947,4291,285327819493
59.8826,16.6993,25.9804,0,78,69,69,1106,875,7.77979,50,4.63842,0,2.39648,4333,286327892343
60.247,16.5983,25.9319,0,79,69,68,1329,875,7.77979,50,4.62355,0,2.3843,4306,287327970352
59.8888,16.6976,29.0323,0,79,69,69,1368,875,7.77826,66,4.62506,0,2.38576,4316,288328046247
59.8677,16.7035,31.2709,0,81,69,69,1350,875,7.77467,70,4.63246,0,2.39191,4292,289328121662
59.9182,16.6894,31.9805,0,83,70,70,1388,875,7.77638,82,4.62609,0,2.38706,4299,290328195794
59.8399,16.7112,29.3355,0,79,70,70,1219,875,7.77646,68,4.63173,0,2.39816,4291,291328271038
59.9111,16.6914,29.5455,0,78,70,69,1079,875,7.77255,61,4.63173,0,2.39795,4293,292328348496
59.9473,16.6813,30.0813,0,79,70,69,1368,875,7.77783,69,4.62335,0,2.38654,4316,293328431244
59.853,16.7076,32.9011,0,81,70,70,1424,875,7.76407,77,4.60249,0,2.36136,4295,294328510265
59.8275,16.7147,29.8046,0,79,70,70,1326,875,7.72899,69,4.6064,0,2.356,4291,295328554531
59.8866,16.6982,28.0645,0,79,70,69,1195,875,7.72907,61,4.60505,0,2.35891,4296,296328598697
59.9521,16.68,28.6174,0,79,70,69,1419,875,7.72907,58,4.60389,0,2.35909,4316,297328678860
59.8831,16.6992,32.577,0,80,70,69,1701,875,7.8268,66,4.63501,0,2.40097,4291,298328754836
59.914,16.6906,30.0654,0,80,70,70,1485,875,7.82854,74,4.62608,0,2.38493,4301,299328840800
59.9122,16.6911,28.0389,0,80,70,69,1293,875,7.79338,65,4.6188,0,2.37348,4305,300328980495
59.8737,16.7018,28.0405,0,79,70,69,1336,875,7.84031,67,4.61882,0,2.37337,4315,301329055609
59.9332,16.6852,30.5057,0,82,70,70,1179,875,7.80737,82,4.61214,0,2.36567,4316,302329132185
59.8515,16.708,30.5556,0,78,70,69,1581,875,7.81158,69,4.61292,0,2.37065,4291,303329207299
59.9258,16.6873,30.6189,0,79,70,70,1238,875,7.80407,72,4.60558,0,2.37097,4291,304329281872
59.7651,16.7322,29.1803,0,79,70,69,1338,875,7.80499,70,4.59667,0,2.3658,4292,305329350464
59.9043,16.6933,30.7566,0,80,70,70,1648,875,7.80719,79,4.59986,0,2.3718,4291,306329426068
59.9408,16.6831,29.1734,0,80,70,70,1501,875,7.80651,71,4.61316,0,2.38187,4326,307329470264
59.8969,16.6954,28.479,0,79,70,69,1382,875,7.7889,68,4.61333,0,2.38152,4293,308329547251
60.0135,16.6629,30.0163,0,81,70,70,1639,875,7.84615,79,4.59038,0,2.3646,4294,309329622315
59.9205,16.6888,30.1146,0,83,70,70,1424,875,7.80114,79,4.59662,0,2.36512,4299,310329701096
59.9155,16.6902,30.6818,0,84,70,70,1437,875,7.80926,81,4.59872,0,2.36763,4308,311329784215
59.8703,16.7028,29.69,0,80,70,70,1459,875,7.80926,78,4.59825,0,2.36684,4296,312329861593
59.7053,16.7489,28.7805,0,82,70,70,1330,875,7.80926,79,4.59881,0,2.36623,4307,313329938740
59.891,16.697,28.1145,0,79,70,69,1441,875,7.79762,65,4.61078,0,2.38221,4297,314330017812
59.8233,16.7159,30.4839,0,81,70,70,1320,875,7.80981,82,4.59621,0,2.36728,4298,315330092034
59.8367,16.7122,27.6252,0,82,70,70,1227,875,7.8059,82,4.59672,0,2.36687,4309,316330172888
59.8185,16.7172,30.1303,0,79,70,69,1298,875,7.79035,58,4.59184,0,2.3657,4307,317330247471
59.8943,16.6961,30.4348,0,79,70,70,1570,875,7.79817,72,4.59243,0,2.36574,4293,318330323387
59.9324,16.6855,30.21,0,80,70,70,1562,875,7.80606,73,4.59267,0,2.36628,4291,319330373784
59.9171,16.6897,29.4686,0,79,70,70,1457,875,7.80613,72,4.59291,0,2.36588,4316,320330448808
59.9335,16.6852,33.6026,0,80,70,70,1328,875,7.80629,69,4.62846,0,2.39032,4320,321330524202
59.9186,16.6893,28.0389,0,80,70,69,1195,875,7.83752,61,4.6284,0,2.38843,4291,322330599306
59.8935,16.6963,26.7974,0,78,70,69,1125,875,7.83752,53,4.62626,0,2.38721,4303,323330672005
59.9174,16.6896,29.316,0,80,70,69,1271,875,7.86095,68,4.62768,0,2.39113,4293,324330745285
59.9092,16.6919,32.7181,0,81,70,69,1420,875,7.86095,72,4.64351,0,2.40102,4308,325330814638
59.8662,16.7039,34.3598,0,83,70,70,1254,875,7.94479,83,4.7076,0,2.4235,4291,326330890013
59.9386,16.6837,30.2589,0,78,70,70,1638,875,7.80049,75,4.67309,0,2.39989,4291,327330963043
58.6415,17.0528,33.7641,0,80,70,70,1540,875,7.73561,68,4.67259,0,2.42186,4316,328331035862
59.8756,16.7013,31.1037,0,80,70,69,1469,875,7.84912,68,4.70229,0,2.42743,4316,329331063607
59.7874,16.7259,29.4976,0,81,70,69,1472,875,7.7675,69,4.69355,0,2.42063,4291,330331137769
59.9053,16.693,31.7742,0,80,70,70,1431,875,7.70572,74,4.71317,0,2.4387,4316,331331209957
59.8896,16.6974,46.5574,0,79,70,69,1366,875,7.81084,66,4.84958,0,2.52911,4241,332331282356
59.8692,16.7031,33.2268,0,80,70,69,1374,875,7.91436,66,5.03273,0,2.58561,4312,333331356788
59.8999,16.6945,30.4569,0,80,70,69,1206,875,7.8113,61,4.99211,0,2.55481,4291,334331430680
59.996,16.6678,33.279,0,80,70,70,1553,875,7.76472,73,4.96704,0,2.52693,4316,335331503990
59.8854,16.6986,29.3624,0,79,70,69,1507,875,7.76877,68,4.95773,0,2.50348,4298,336331574776
59.9379,16.6839,32.6599,0,79,70,69,1306,875,7.73807,65,4.99142,0,2.52121,4291,337331645963
59.9478,16.6812,28.6179,0,79,70,69,1094,875,7.74173,60,4.99294,0,2.53624,4292,338331719824
59.9434,16.6824,31.129,0,79,70,69,1574,875,7.76554,60,4.98512,0,2.54564,4311,339331790630
60.52,16.5235,28.2353,0,80,70,69,1328,875,7.74064,59,4.98173,0,2.54576,4292,340331862868
59.9508,16.6803,34.7899,0,80,70,69,1244,875,7.77535,67,4.97925,0,2.55358,4317,341331936359
59.8798,16.7001,36.5539,0,83,70,69,1365,875,7.78139,77,5.00813,0,2.56267,4316,342332007936
59.8291,16.7143,31.401,0,81,70,69,1403,875,7.72493,70,4.9834,0,2.54515,4314,343332081237
59.7734,16.7299,32.4675,0,80,70,69,1180,875,7.73027,65,5.0069,0,2.56135,4291,344332140661
59.8822,16.6995,29.3076,0,79,70,69,1171,875,7.76086,57,4.98976,0,2.54645,4291,345332212488
59.5407,16.7952,30.3183,0,79,70,68,1137,875,7.75562,54,4.95421,0,2.51374,4292,346332277573
59.8574,16.7064,29.4976,0,78,70,68,1091,875,7.75639,55,4.96075,0,2.50231,4316,347332348079
59.8789,16.7004,27.7868,0,79,70,68,1013,875,7.75974,54,4.95387,0,2.50568,4292,348332420497
59.8568,16.7065,27.2269,0,78,70,68,1402,875,7.76172,54,4.94859,0,2.50615,4292,349332495401
59.8739,16.7018,27.5974,0,79,70,68,1276,875,7.76318,54,4.94405,0,2.50625,4293,350332572869
59.9001,16.6945,29.8507,0,79,70,68,1302,875,7.76447,54,4.91942,0,2.49349,4291,351332644406
59.8639,16.7046,27.1845,0,79,70,68,1200,875,7.73491,54,4.91451,0,2.49556,4313,352332717446
59.8587,16.706,28.0645,0,79,70,68,1115,875,7.73636,54,4.91224,0,2.49626,4316,353332788693
62.6209,15.9691,30.0654,0,80,70,68,1033,875,7.73938,55,4.90156,0,2.48807,4316,354332861502
59.6558,16.7628,36.8509,0,79,70,68,1588,875,7.77167,62,4.99308,0,2.54364,4269,355332936486
59.9049,16.6931,33.0551,0,80,70,69,1146,875,7.85852,68,4.99306,0,2.53635,4273,356333006280
59.7325,16.7413,32.8051,0,82,70,69,1576,875,7.96271,75,5.31228,0,2.55042,4316,357333077606
60.0273,16.6591,32.9094,0,74,70,67,1489,825,7.31816,55,5.89693,0,2.54449,4316,358333144124
60.0915,16.6413,33.6066,0,68,70,68,909,875,7.23887,60,5.92304,0,2.57162,4341,359333216933
29.9516,33.3872,29.1246,0,68,70,68,1515,875,7.25404,62,5.91576,0,2.57319,4316,360333336391
60.0543,16.6516,29.0268,0,69,70,68,962,875,7.26556,67,5.91188,0,2.57814,4300,361333412657
60.1443,16.6267,27.7311,0,71,70,68,1820,875,7.27651,65,5.91513,0,2.57228,4316,362333485827
20.8191,48.0328,28.7625,0,70,70,68,1098,875,7.28232,61,5.91698,0,2.57226,4316,363333555821
59.7964,16.7234,28.8052,0,68,70,68,942,875,7.2874,60,5.91417,0,2.57571,4316,364333625785
60.1048,16.6376,27.2879,0,72,70,68,1686,875,7.29535,52,5.90628,0,2.57071,4316,365333698294
59.8259,16.7152,26.8007,0,72,70,68,945,875,7.28491,53,5.90265,0,2.56846,4316,366333769090
23.3662,42.7969,27.8768,0,70,70,68,1189,875,7.25451,53,5.89621,0,2.56673,4291,367333840717
60.0002,16.6666,28.363,0,69,70,67,1258,875,7.25523,53,5.90447,0,2.57402,4292,368333880094
60.1054,16.6374,28.3784,0,67,70,68,1563,875,7.33456,64,5.89572,0,2.56789,4291,369333952482
31.1746,32.0774,29.1803,0,70,70,68,1060,875,7.26687,57,5.89365,0,2.57044,4316,370334024350
29.9344,33.4064,32.5658,0,71,70,67,1248,875,7.26857,54,5.84036,0,2.53397,4316,371334094965
27.5997,36.2323,31.0569,0,68,70,68,876,875,7.2715,65,5.8836,0,2.59069,4288,372334164258
60.118,16.6339,28.5476,0,72,70,67,1275,875,7.26967,51,5.86702,0,2.55759,4299,373334234914
60.0528,16.652,28.0757,0,75,70,68,948,875,7.27797,63,5.86139,0,2.55295,4326,374334306491
29.981,33.3544,27.5124,0,75,70,68,1812,875,7.27585,57,5.85987,0,2.55459,4332,375334376966
60.0801,16.6444,27.5578,0,73,70,67,853,875,7.281,52,5.85524,0,2.55446,4303,376334449034
59.8749,16.7015,29.6417,0,77,70,67,1755,875,7.28476,59,5.85093,0,2.55482,4316,377334533966
53.6495,18.6395,28.3871,0,70,70,68,899,875,7.33803,68,5.84804,0,2.55542,4291,378334668241
37.4488,26.7032,28.0672,0,71,70,68,1214,875,7.2898,61,5.84014,0,2.55356,4291,379334755979
60.1058,16.6373,29.7386,0,78,70,68,1274,875,7.29205,61,5.83617,0,2.5541,4316,380334826775
60.1474,16.6258,29.5798,0,78,70,68,1535,875,7.29721,66,5.8331,0,2.55383,4294,381334911476
60.077,16.6453,30.47,0,80,70,69,1486,875,7.34837,75,5.83224,0,2.55562,4292,382334987502
76.4789,13.0755,31.8255,0,80,70,68,1573,875,7.34699,67,5.81521,0,2.53211,4316,383335106007
60.4197,16.5509,33.6735,0,80,70,68,1535,875,7.34892,65,5.85052,0,2.54041,4299,384335186020
60.0793,16.6447,29.3423,0,80,70,68,1110,875,7.37135,68,5.86142,0,2.54048,4297,385335266083
60.1079,16.6367,31.1793,0,79,70,68,1366,875,7.3882,69,5.85771,0,2.53996,4316,386335344574
60.115,16.6348,34.3042,0,79,70,68,1580,875,7.41957,71,5.86248,0,2.54157,4292,387335428414
60.1623,16.6217,32.1486,0,79,70,68,1549,875,7.35309,67,5.86482,0,2.5436,4291,388335564031
60.1698,16.6196,30.3571,0,79,70,68,1509,875,7.35044,66,5.8556,0,2.53884,4314,389335624748
60.1155,16.6346,31.129,0,79,70,68,1409,875,7.35176,66,5.85361,0,2.53801,4266,390335705673
60.1592,16.6226,31.5705,0,79,70,68,1370,875,7.34925,64,5.85093,0,2.53828,4302,391336054631
60.0744,16.646,31.7742,0,79,70,68,1380,875,7.35054,64,5.85334,0,2.54436,4266,392336135516
60.1902,16.614,31.664,0,79,70,68,1383,875,7.35155,65,5.89426,0,2.56823,4292,393336261726
58.9379,16.967,40.3306,0,80,70,68,1805,875,7.53731,67,5.96664,0,2.60891,4341,394336319507
60.8029,16.4466,38.4228,0,81,70,68,1322,875,7.59285,68,6.00786,0,2.63113,4290,395336409319
60.2117,16.6081,35.3519,0,83,70,69,1693,875,7.76982,83,5.99868,0,2.6357,4291,396336484202
60.0903,16.6416,31.9739,0,82,70,69,1563,875,7.74918,79,5.99389,0,2.62958,4292,397336535571
60.1029,16.6381,37.9645,0,83,70,69,1771,875,7.76191,81,6.03118,0,2.67317,4266,398336616636
60.0756,16.6457,34.9026,0,86,70,69,1489,875,7.7767,88,6.00014,0,2.63541,4341,399336692131
60.1027,16.6382,41.206,0,86,70,70,1732,875,7.78247,92,6.03442,0,2.63771,4266,400337350841
60.2552,16.5961,35.1911,0,83,71,70,1728,875,7.69882,88,6.04047,0,2.64804,4291,401337429161
60.0851,16.6431,33.12,0,80,71,69,1466,875,7.68735,73,6.04193,0,2.64633,4293,402337524473
60.1358,16.629,32.4324,0,83,71,69,1609,875,7.69843,78,6.03711,0,2.64107,4327,403337599507
60.1636,16.6214,35.3618,0,83,71,70,1537,875,7.70445,87,5.99987,0,2.6324,4266,404337680151
60.1311,16.6303,31.1075,0,79,71,69,1401,875,7.68932,69,5.99798,0,2.63403,4291,405337753692
62.8805,15.9032,31.6045,0,80,71,69,1455,875,7.67017,69,5.95997,0,2.59391,4291,406337828595
60.1321,16.63,28.5016,0,79,71,69,1423,875,7.67048,67,5.94454,0,2.59832,4324,407337902607
60.1475,16.6258,27.8956,0,79,70,68,1271,875,7.67093,63,5.94299,0,2.602,4316,408337970607
59.6879,16.7538,30.4207,0,80,70,69,1243,875,7.67116,72,5.91997,0,2.58549,4313,409338042725
60.0838,16.6434,30.6425,0,76,70,68,1480,875,7.6717,66,5.91515,0,2.58961,4291,410338110365
60.0407,16.6554,32.1027,0,81,70,69,1092,875,7.61381,67,5.88837,0,2.55951,4295,411339455386
61.4993,16.2603,32.6633,0,79,70,69,1579,875,7.61763,76,5.86552,0,2.55016,4341,412339537683
59.902,16.6939,34.4426,0,87,70,70,1533,875,7.59391,95,5.85864,0,2.55124,4361,413339604070
59.8493,16.7086,29.0323,0,79,70,69,1245,875,7.525,72,5.85078,0,2.54813,4292,414339671510
59.8406,16.7111,28.7805,0,78,70,69,1497,875,7.52515,66,5.84739,0,2.5479,4308,415339740151
59.8219,16.7163,31.9328,0,82,70,69,1804,875,7.56496,76,5.84684,0,2.54757,4341,416339807571
59.7172,16.7456,32.3825,0,80,70,69,1666,875,7.59776,73,5.84358,0,2.54624,4291,417339876763
59.8837,16.699,29.0375,0,79,70,69,1362,875,7.59505,59,5.84477,0,2.54651,4291,418339953611
59.8703,16.7028,29.5161,0,79,70,68,1279,875,7.52826,59,5.84482,0,2.54642,4316,419340018615
59.8904,16.6972,29.4309,0,79,70,68,1285,875,7.52903,58,5.84278,0,2.54838,4316,420340085393
59.7844,16.7268,33.1179,0,82,70,69,1582,875,7.63819,78,5.83697,0,2.54747,4305,421340151110
59.692,16.7527,33.6039,0,83,70,70,1463,875,7.64352,84,5.85353,0,2.56008,4341,422340173374
59.7354,16.7405,32.3529,0,83,71,70,1419,875,7.63695,85,5.85717,0,2.56485,4341,423340240653
59.8987,16.6948,33.0113,0,83,71,70,1521,875,7.60462,89,5.85956,0,2.56211,4305,424340320927
59.7286,16.7424,33.6585,0,84,70,70,1522,875,7.6433,91,5.85685,0,2.56253,4290,425340389218
59.8217,16.7164,33.119,0,81,70,70,1544,875,7.61367,85,5.85458,0,2.55988,4291,426340454383
59.8523,16.7078,33.119,0,83,70,70,1488,875,7.65405,89,5.85298,0,2.56118,4291,427340503718
59.7624,16.7329,33.222,0,82,70,70,1444,875,7.65425,85,5.84133,0,2.55911,4291,428340565176
59.8594,16.7058,33.6,0,83,70,70,1395,875,7.65664,87,5.84592,0,2.56197,4291,429340633217
59.6991,16.7507,31.6583,0,83,70,70,1359,875,7.65712,83,5.82781,0,2.53795,4305,430340699464
60.0277,16.659,32.0661,0,81,70,70,1617,875,7.58305,80,5.82755,0,2.54284,4296,431340764689
60.0637,16.649,30.1948,0,81,70,70,1689,875,7.65811,81,5.82785,0,2.54638,4294,432340830806
60.1199,16.6334,29.5752,0,82,70,70,1540,875,7.61972,80,5.82825,0,2.54821,4316,433340898727
60.0657,16.6484,31.5534,0,83,70,70,1592,875,7.65913,86,5.82791,0,2.54149,4291,434340963691
60.2137,16.6075,28.8107,0,82,70,70,1575,875,7.62334,84,5.82681,0,2.54279,4310,435340984022
60.145,16.6265,28.0193,0,79,70,69,1369,875,7.58936,66,5.829,0,2.54516,4318,436341042435
60.116,16.6345,27.7868,0,80,70,69,1277,875,7.58936,66,5.82948,0,2.54527,4291,437341110405
60.1149,16.6348,31.9805,0,81,70,70,1412,875,7.65918,73,5.83136,0,2.54914,4291,438341181000
60.0786,16.6449,31.2704,0,82,70,70,1502,875,7.62425,83,5.8349,0,2.55119,4299,439341247558
60.3401,16.5727,31.7726,0,82,70,70,1650,875,7.66321,79,5.83562,0,2.55076,4291,440341313374
60.1625,16.6216,31.5436,0,81,70,70,1666,875,7.66435,78,5.84815,0,2.56036,4294,441341381756
60.1937,16.613,27.8049,0,79,70,69,1307,875,7.59423,58,5.84921,0,2.56086,4312,442341450237
60.1898,16.6141,27.6252,0,80,70,69,1279,875,7.59507,57,5.84684,0,2.55647,4291,443341520321
60.1579,16.6229,26.7101,0,79,70,69,1148,875,7.59522,55,5.84985,0,2.55647,4311,444341586949
60.1287,16.631,32.5464,0,81,70,70,1301,875,7.62725,80,5.84617,0,2.54993,4289,445341654519
60.0591,16.6503,32.0908,0,81,70,70,1417,875,7.62736,81,5.84254,0,2.54914,4266,446341719914
60.1489,16.6254,30.1459,0,80,70,70,1480,875,7.63078,77,5.84278,0,2.54928,4316,447341786883
60.1385,16.6283,27.3021,0,80,70,70,1185,875,7.65922,76,5.84325,0,2.54928,4316,448341874711
60.1681,16.6201,28.0936,0,78,70,69,1413,875,7.59672,60,5.84304,0,2.54902,4291,449341956687
60.2041,16.6102,26.5905,0,81,70,70,1501,875,7.62797,75,5.84333,0,2.5491,4294,450342026762
60.1204,16.6333,27.6206,0,79,70,69,1351,875,7.5968,61,5.85082,0,2.55527,4315,451342108057
60.3032,16.5829,27.027,0,79,70,69,1181,875,7.5968,61,5.84548,0,2.5493,4292,452342181858
60.1585,16.6228,29.5161,0,82,70,69,1362,875,7.59687,73,5.85194,0,2.5514,4292,453342249278
60.0963,16.64,32.0451,0,82,70,70,1725,875,7.631,84,5.85271,0,2.55138,4291,454342313080
60.2341,16.6019,32.2528,0,82,70,70,1726,875,7.66748,84,5.84932,0,2.55108,4291,455342380650
60.2591,16.595,26.7537,0,78,70,69,1375,875,7.59765,65,5.84986,0,2.54986,4316,456342449342
60.1952,16.6126,27.6596,0,80,70,69,1532,875,7.59781,64,5.84892,0,2.54959,4316,457342517352
60.0522,16.6522,32.4104,0,82,70,70,1768,875,7.63375,84,5.84568,0,2.5514,4291,458342585703
60.1834,16.6159,31.5359,0,81,70,70,1741,875,7.60261,80,5.8403,0,2.54832,4266,459342610052
60.0618,16.6495,32.0968,0,81,70,70,1522,875,7.5632,80,5.84739,0,2.55458,4292,460342679004
60.1217,16.6329,27.0358,0,81,70,70,1431,875,7.59898,82,5.84716,0,2.54963,4291,461342746684
60.0964,16.6399,31.6558,0,79,70,70,1481,875,7.63304,69,5.84528,0,2.54974,4291,462342811458
60.1283,16.6311,31.4239,0,82,70,71,1418,875,7.66907,78,5.84422,0,2.55153,4291,463342879799
60.1712,16.6193,30.8824,0,81,70,70,1352,875,7.63359,76,5.84809,0,2.55214,4313,464342947008
60.1684,16.62,32.9412,0,81,70,70,1303,875,7.63359,80,5.84417,0,2.54866,4296,465343014177
60.1602,16.6223,31.9739,0,81,70,71,1601,875,7.60032,77,5.8497,0,2.55251,4309,466343084873
60.1813,16.6165,32.2061,0,80,70,70,1398,875,7.60156,71,5.84367,0,2.54779,4292,467343162642
60.0941,16.6406,30.6321,0,80,70,70,1448,875,7.60306,75,5.84073,0,2.54797,4291,468343230432
59.9504,16.6805,32.0513,0,80,70,70,1543,875,7.60446,75,5.83506,0,2.54832,4291,469343297280
60.1436,16.6269,32.0325,0,80,70,70,1352,875,7.60449,77,5.83565,0,2.54821,4298,470343361593
60.1604,16.6222,31.068,0,79,70,70,1495,875,7.60463,72,5.83569,0,2.54828,4269,471343415107
60.1184,16.6339,31.6129,0,80,70,70,1605,875,7.65016,74,5.83558,0,2.54842,4275,472343630504
60.0065,16.6649,30.5195,0,79,70,70,1581,875,7.65047,72,5.83604,0,2.5481,4291,473343706199
60.2747,16.5907,31.7512,0,81,70,70,1475,875,7.65055,74,5.85378,0,2.56004,4309,474343957103
60.3319,16.575,33.4951,0,81,70,70,1571,875,7.64986,78,5.87878,0,2.55271,4293,475344030704
60.1669,16.6204,33.4416,0,81,70,70,1417,875,7.64336,75,5.88952,0,2.55607,4267,476344126036
60.11,16.6362,31.1793,0,80,70,70,1491,875,7.60902,71,5.89839,0,2.55424,4308,477344191191
60.056,16.6511,32.3151,0,79,70,70,1502,875,7.64068,69,5.89701,0,2.55474,4299,478344256747
60.1121,16.6356,32.4149,0,80,70,70,1471,875,7.64161,68,5.88202,0,2.55152,4266,479344280594
60.3166,16.5792,32.1667,0,79,70,70,1438,875,7.61121,72,5.88233,0,2.56108,4302,480344345319
60.1285,16.631,30.0325,0,80,70,70,1385,875,7.6436,68,5.88095,0,2.55815,4316,481344409863
60.3693,16.5647,32.5733,0,82,70,70,1317,875,7.64422,70,5.91603,0,2.59428,4243,482344476460
60.1653,16.6209,31.7073,0,83,70,70,1326,875,7.68125,81,5.96063,0,2.59084,4316,483344541976
60.1677,16.6202,31.5534,0,81,70,70,1346,875,7.67884,77,5.95855,0,2.59198,4298,484344610257
60.0978,16.6396,31.3953,0,82,70,71,1324,875,7.679,85,5.95628,0,2.58492,4294,485344676575
60.024,16.66,32.6892,0,81,70,71,1331,875,7.6793,79,5.95014,0,2.58367,4291,486344743904
60.196,16.6124,35.3323,0,84,70,71,1589,875,7.68511,85,5.94211,0,2.6031,4316,487344818116
60.2245,16.6045,32.5203,0,81,70,71,1267,875,7.7517,80,5.9547,0,2.60011,4306,488344914880
60.1313,16.6303,29.5608,0,79,70,70,1578,875,7.6811,74,5.97691,0,2.624,4302,489344986027
60.2155,16.607,28.2927,0,81,70,70,1385,875,7.70845,71,5.94182,0,2.59903,4303,490345070969
60.1737,16.6186,30.5691,0,82,70,70,1348,875,7.74441,82,5.93499,0,2.59104,4291,491345143628
60.1396,16.628,32.137,0,81,70,71,1370,875,7.7846,81,5.91991,0,2.58022,4303,492345289024
60.1949,16.6127,30.2521,0,80,70,70,1165,875,7.71316,72,5.90644,0,2.5705,4313,493345364779
60.1324,16.63,28.6634,0,79,70,70,1191,875,7.71316,68,5.89757,0,2.56355,4291,494345446034
60.1705,16.6194,27.5459,0,79,70,70,1595,875,7.71316,70,5.88785,0,2.56681,4315,495345514626
60.2739,16.5909,28.3414,0,80,70,70,1543,875,7.71316,69,5.88479,0,2.57731,4302,496345587516
60.1299,16.6307,25.938,0,80,70,70,1482,875,7.71316,68,5.86849,0,2.5744,4304,497345659714
60.1055,16.6374,26.1789,0,80,70,70,1384,875,7.71316,70,5.868,0,2.5733,4316,498345733736
60.1529,16.6243,26.7742,0,79,70,70,1329,875,7.71316,68,5.86636,0,2.57296,4291,499345806475
60.1298,16.6307,26.7311,0,79,70,70,1210,875,7.71316,67,5.85919,0,2.57219,4292,500345875788
