os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,AMD Ryzen 5 5600G with Radeon Graphics,AMD Radeon RX 5500 XT (RADV NAVI14),16211312,7.0.10-1-cachyos,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
60.0709,16.647,31.7355,0,98,59,79,1847,875,3.9375,109,5.7157,0,3.52751,4391,641328559408
59.1393,16.9092,35.7383,0,99,60,79,1845,875,3.9375,108,5.68541,0,3.45863,4391,642328647928
63.7784,15.6793,36.2126,0,99,60,79,1846,875,3.93038,107,5.73691,0,3.46771,4316,643328728553
61.4424,16.2754,35.034,0,99,60,79,1847,875,3.93056,107,5.70798,0,3.47636,4316,644328797016
60.6407,16.4906,34.7315,0,98,60,79,1845,875,3.93046,106,5.68211,0,3.48303,4316,645328867262
64.5376,15.4948,35.2273,0,98,60,79,1846,875,3.93063,106,5.70324,0,3.49497,4341,646328936596
60.0663,16.6483,33.6667,0,93,60,79,1847,875,3.93087,103,5.70621,0,3.5012,4329,647329010980
64.0353,15.6164,33.0523,0,95,60,79,1849,875,3.93093,105,5.7121,0,3.51247,4334,648329084992
61.0521,16.3795,32.3625,0,96,60,79,1848,875,3.93125,104,5.71135,0,3.51263,4341,649329158364
55.8378,17.909,31.7512,0,96,60,79,1847,875,3.93121,106,5.70555,0,3.51385,4341,650329233128
60.1388,16.6282,30.4918,0,98,60,79,1844,875,3.93122,109,5.70527,0,3.51394,4441,651329311369
59.9834,16.6713,30.3226,0,97,60,79,1848,875,3.93122,107,5.718,0,3.52387,4416,652329411190
60.0234,16.6602,31.562,0,98,60,79,1848,875,3.93137,109,5.71847,0,3.52474,4390,653329489682
60.1255,16.6319,32.6087,0,99,60,80,1843,875,3.93137,108,5.72041,0,3.52866,4344,654329569886
60.292,16.586,32.8767,0,94,60,79,1838,875,3.93137,105,5.65326,0,3.41301,4341,655329653988
60.0727,16.6465,34.5118,0,96,60,79,1847,875,3.93105,107,5.67094,0,3.43064,4341,656329733972
59.911,16.6914,31.4239,0,94,60,79,1851,875,3.93098,104,5.67765,0,3.44403,4317,657329811351
60.117,16.6342,32.6367,0,94,60,79,1846,875,3.93143,104,5.65351,0,3.45176,4316,658329893980
60.067,16.6481,33.612,0,95,61,79,1850,875,3.93192,105,5.71943,0,3.49067,4316,659329993882
60.0023,16.666,34.6284,0,96,61,79,1849,875,3.93223,104,5.74939,0,3.52569,4316,660330088503
61.2396,16.3293,31.9805,0,93,61,79,1847,875,3.94761,102,5.76772,0,3.53769,4316,661330167977
60.2186,16.6062,31.401,0,91,61,79,1829,875,3.94761,100,5.77993,0,3.55301,4341,662330244184
59.8833,16.6992,30.3691,0,90,61,79,1835,875,3.94807,100,5.78061,0,3.55668,4366,663330300273
60.164,16.6212,30.2738,0,91,61,79,1835,875,3.96418,100,5.76062,0,3.56521,4367,664330382842
61.0528,16.3793,29.5638,0,91,61,79,1772,875,3.9651,99,5.81507,0,3.58067,4391,665330464459
57.9283,17.2627,27.8912,0,88,61,79,1800,875,3.96525,96,5.80003,0,3.56865,4391,666330585530
61.818,16.1765,32.5203,0,89,61,79,1815,875,3.98056,95,5.77445,0,3.52535,4341,667330680262
59.7297,16.7421,33.8188,0,88,61,79,1749,875,3.98132,96,5.82914,0,3.54507,4341,668330758953
60.538,16.5186,32.437,0,85,61,79,1800,875,3.98079,94,5.80931,0,3.49449,4341,669330840931
60.645,16.4894,33.2253,0,86,61,79,1789,875,3.98109,93,5.76104,0,3.4895,4341,670330941985
59.9466,16.6815,34.1346,0,88,61,79,1779,875,3.98124,96,5.7371,0,3.47526,4341,671331025455
61.5857,16.2375,31.3725,0,87,61,79,1813,875,3.98094,96,5.708,0,3.48532,4341,672331103326
59.7761,16.7291,33.389,0,86,61,79,1779,875,3.98101,95,5.74777,0,3.5117,4341,673331181516
59.8596,16.7058,35.0163,0,89,61,79,1781,875,3.98938,96,5.76934,0,3.53241,4316,674331253265
59.7646,16.7323,35.0993,0,88,62,79,1774,875,3.98968,96,5.80994,0,3.56453,4329,675331340202
61.1603,16.3505,34.6972,0,87,62,79,1669,875,4.00515,96,5.8261,0,3.58388,4316,676331417742
59.9258,16.6873,33.3333,0,87,61,79,1767,875,4.00519,95,5.83889,0,3.59726,4332,677331495311
60.5843,16.5059,33.4426,0,86,61,79,1781,875,4.00519,95,5.84292,0,3.60011,4316,678331575756
57.9461,17.2574,31.9728,0,89,61,79,1787,875,4.00519,97,5.80743,0,3.58727,4334,679331654859
56.6978,17.6374,34.0391,0,89,61,79,1785,875,4.00581,96,5.85984,0,3.6116,4341,680331734903
60.0054,16.6652,33.1641,0,87,61,79,1808,875,3.9975,94,5.86617,0,3.61798,4316,681331812983
64.9627,15.3934,35.5372,0,86,61,78,1781,875,3.99765,93,5.86329,0,3.61821,4339,682331890673
55.3322,18.0727,35.9606,0,90,61,79,1735,875,4.0132,96,5.87131,0,3.63216,4316,683331977730
58.7621,17.0178,39.8649,0,90,61,78,1846,875,4.0143,94,5.7999,0,3.52209,4315,684332137624
59.8937,16.6962,39.4822,0,89,61,79,1811,875,4.01499,96,5.81196,0,3.54832,4341,685332201458
60.1026,16.6382,40.8094,0,91,62,79,1814,875,4.01499,99,5.86312,0,3.60799,4317,686332280791
59.9186,16.6893,41.1955,0,91,62,79,1807,875,4.01491,98,5.81993,0,3.54189,4341,687332358962
58.858,16.99,40.8403,0,89,62,78,1793,875,4.01413,96,5.82851,0,3.5811,4342,688332436822
60.1019,16.6384,40.7783,0,90,62,78,1789,875,4.0149,95,5.8331,0,3.57998,4307,689332518299
59.2913,16.8659,42.5249,0,90,62,79,1819,875,4.01558,96,5.85465,0,3.59713,4309,690332602411
60.1895,16.6142,43.5811,0,89,62,78,1836,875,4.01561,95,5.87358,0,3.61476,4366,691332694838
60.2692,16.5922,42.8336,0,89,62,78,1767,875,4.0318,95,5.88085,0,3.63266,4341,692332782747
59.6953,16.7517,43.8221,0,90,62,78,1771,875,4.03183,95,5.9053,0,3.6488,4411,693332864374
59.915,16.6903,46.5662,0,92,62,78,1829,875,4.06224,98,5.91982,0,3.67629,4291,694332911096
94.9571,10.5311,49.3289,0,92,62,78,1850,875,4.06271,99,6.00604,0,3.70504,4290,695332998444
58.7794,17.0128,47.6351,0,97,63,78,1850,875,4.07983,97,5.98682,0,3.60904,4291,696333128662
59.3734,16.8426,47.9062,0,98,63,79,1848,875,4.09669,104,6.03912,0,3.64227,4291,697333354520
60.7662,16.4565,44.6078,0,98,63,79,1850,875,4.13083,101,5.98403,0,3.65303,4339,698333446396
59.9701,16.675,41.2564,0,94,63,79,1849,875,4.16313,101,5.95478,0,3.64257,4337,699333517704
60.323,16.5774,43.6275,0,96,63,79,1849,875,4.19427,102,5.92733,0,3.65713,4341,700333594883
59.9538,16.6795,42.571,0,92,63,78,1833,875,4.21022,97,5.98116,0,3.66859,4334,701333666531
60.1555,16.6236,36.8771,0,88,63,78,1825,875,4.22724,95,5.9812,0,3.67025,4357,702333743289
55.078,18.1561,40.2685,0,86,63,78,1533,862,4.25993,89,5.93198,0,3.67584,4316,703333823824
60.0869,16.6426,39.7727,0,84,63,78,1595,875,4.30857,87,6.00494,0,3.69419,4316,704333923545
60.0193,16.6613,37.6414,0,80,62,78,1646,875,4.30904,85,6.00476,0,3.69432,4316,705334005513
59.8907,16.6971,37.2093,0,83,62,78,1709,875,4.31004,88,5.97327,0,3.69459,4344,706334081510
60.3079,16.5816,37.013,0,79,62,78,1660,875,4.31108,82,5.93939,0,3.6949,4351,707334158438
60.0016,16.6662,37.031,0,79,62,78,1627,875,4.31196,83,5.93021,0,3.69492,4366,708334233433
59.9936,16.6684,37.6395,0,81,62,77,1597,875,4.3123,83,5.92667,0,3.69492,4339,709334307857
60.0434,16.6546,28.9431,0,80,62,77,1605,875,4.31332,82,5.92654,0,3.69492,4253,710334384955
60.4771,16.5352,25.5887,0,66,61,76,1294,875,4.31377,50,5.9233,0,3.69502,4413,711334471982
59.9872,16.6702,25.8065,0,70,61,76,606,875,4.31432,48,5.80198,0,3.57786,4416,712334551836
60.0456,16.654,29.5918,0,68,61,76,1543,875,4.31415,51,5.80594,0,3.58826,4341,713334628975
59.8897,16.6974,37.7265,0,89,61,77,1788,875,4.31439,95,5.77712,0,3.55434,4366,714334699331
60.0962,16.64,37.3984,0,90,61,77,1780,875,4.31409,95,5.80602,0,3.56464,4316,715334769156
59.902,16.6939,40.1295,0,86,61,77,1818,875,4.3224,92,5.85143,0,3.58082,4366,716334847427
60.1623,16.6217,37.2213,0,87,61,78,1810,875,4.32246,94,5.8759,0,3.6035,4316,717334918895
60.1628,16.6216,37.2323,0,84,61,77,1742,875,4.32254,90,5.88051,0,3.61085,4317,718334997246
60.0053,16.6652,37.6222,0,87,61,77,1711,875,4.32254,94,5.86659,0,3.61765,4357,719335076369
60.0794,16.6446,37.7926,0,87,61,77,1660,875,4.32246,93,5.86763,0,3.62423,4366,720335152636
61.581,16.2388,44.7412,0,89,61,77,1820,875,4.32277,96,5.89874,0,3.65928,4316,721335228232
60.4479,16.5432,41.9301,0,93,61,78,1838,875,4.32217,99,5.90188,0,3.66498,4316,722335305541
57.3481,17.4374,49.3311,0,98,61,78,1848,875,4.32283,102,5.9347,0,3.69252,4291,723335381978
60.2843,16.5881,43.1341,0,98,61,78,1849,875,4.32344,106,5.93666,0,3.67874,4316,724335458055
57.8704,17.28,41.7069,0,97,61,78,1840,875,4.32344,104,5.90762,0,3.67948,4319,725335535324
67.2042,14.88,40.339,0,93,61,78,1795,875,4.32344,101,5.94161,0,3.68758,4316,726335612883
59.1384,16.9095,41.3793,0,91,61,78,1770,875,4.31565,99,5.9433,0,3.69054,4316,727335684111
60.0178,16.6617,41.6801,0,87,61,78,1822,875,4.31595,95,5.90449,0,3.69071,4316,728335761550
64.4227,15.5225,43.7803,0,89,61,78,1794,875,4.31625,95,5.90802,0,3.69588,4327,729335840202
64.671,15.4629,41.2935,0,86,61,78,1817,875,4.31652,92,5.90849,0,3.69548,4316,730335916529
56.9487,17.5596,38.2208,0,86,61,77,1704,875,4.31646,92,5.90486,0,3.69561,4316,731335995652
58.3793,17.1294,38.1967,0,83,61,77,1736,875,4.31664,86,5.90166,0,3.69585,4339,732336076377
60.0491,16.653,39.3688,0,80,61,77,1509,875,4.3168,83,5.86892,0,3.66093,4341,733336159597
60.4026,16.5556,42.3263,0,89,61,77,1799,875,4.31689,94,5.84557,0,3.57983,4335,734336237297
60.1706,16.6194,39.9031,0,86,61,77,1770,875,4.31704,93,5.86972,0,3.60324,4344,735336314746
59.9486,16.681,38.5124,0,86,61,77,1717,875,4.3175,92,5.84904,0,3.61143,4364,736336529724
59.3647,16.845,44.7761,0,95,61,78,1840,875,4.31635,99,5.86763,0,3.64228,4291,737336612002
60.2044,16.6101,44.7496,0,95,61,78,1844,875,4.31635,100,5.89204,0,3.6542,4316,738336687718
59.4891,16.8098,41.2238,0,91,61,78,1847,875,4.31651,97,5.89126,0,3.65484,4316,739336760849
62.7276,15.942,39.9671,0,89,61,77,1713,875,4.31651,97,5.895,0,3.65902,4341,740336830304
60.6991,16.4747,39.5765,0,89,61,78,1786,875,4.31681,96,5.90068,0,3.66342,4321,741336913213
59.7012,16.7501,39.0244,0,89,61,78,1844,875,4.31681,98,5.8753,0,3.66161,4316,742336958562
57.9741,17.2491,38.526,0,90,61,78,1845,875,4.31681,97,5.87483,0,3.66278,4316,743337035521
60.0037,16.6656,38.1967,0,89,61,78,1764,875,4.31681,97,5.87516,0,3.66392,4316,744337113992
58.483,17.099,41.3044,0,87,61,78,1561,875,4.31681,95,5.8487,0,3.56522,4341,745337191281
58.7839,17.0115,39.3496,0,88,61,78,1842,875,4.31773,94,5.84942,0,3.58016,4338,746337265104
60.17,16.6196,41.3445,0,87,61,78,1833,875,4.31788,95,5.84108,0,3.60087,4316,747337335490
58.7349,17.0257,42.7379,0,88,61,78,1593,875,4.31818,98,5.85333,0,3.61977,4316,748337411837
60.6312,16.4932,46.2687,0,92,61,78,1848,875,4.31841,99,5.88901,0,3.63398,4316,749337482854
62.8484,15.9113,42.8331,0,91,61,78,1800,875,4.31841,98,5.88483,0,3.63626,4317,750337560935
60.2935,16.5855,42.1053,0,91,61,78,1823,875,4.31866,100,5.85392,0,3.63626,4316,751337641350
60.6046,16.5004,43.7097,0,92,61,78,1821,875,4.31841,101,5.8488,0,3.63574,4316,752337717847
29.8289,33.5245,28.481,0,80,61,77,987,875,4.31866,76,5.84823,0,3.63686,4441,753337796799
29.8703,33.4781,30.24,0,80,61,75,764,875,4.31841,45,5.84472,0,3.63764,4391,754337879228
60.1753,16.6181,29.3333,0,69,61,75,1353,875,4.31841,52,5.84494,0,3.63792,4441,755337965704
60.1219,16.6329,29.6474,0,68,61,75,645,875,4.31866,55,5.84523,0,3.63792,4415,756338043544
60.5495,16.5154,28.1145,0,66,61,75,747,875,4.31866,53,5.84522,0,3.63792,4414,757338122437
59.9094,16.6919,36.5733,0,70,60,75,608,875,4.31841,55,5.84544,0,3.6383,4324,758338208342
59.9845,16.671,40.7407,0,84,60,76,1684,875,4.31841,93,5.84521,0,3.6383,4366,759338889754
70.0803,14.2693,40.7166,0,85,60,77,1758,875,4.31841,91,5.8452,0,3.6383,4366,760338991398
59.9677,16.6756,42.6689,0,85,61,77,1785,875,4.31826,92,5.8385,0,3.56411,4316,761339548697
60.0457,16.654,41.1184,0,84,61,77,1773,875,4.32655,91,5.83766,0,3.56772,4291,762339658357
60.043,16.6547,43.0894,0,87,61,77,1776,875,4.32639,93,5.80776,0,3.57752,4416,763339879987
59.8918,16.6968,44.3535,0,89,61,77,1834,875,4.32655,95,5.81539,0,3.58603,4341,764340043387
59.7318,16.7415,46.0292,0,89,61,77,1833,875,4.32647,96,5.83598,0,3.5951,4335,765340147156
59.959,16.6781,42.1311,0,88,61,77,1763,875,4.32647,96,5.80482,0,3.59681,4341,766340253119
60.0857,16.6429,41.7936,0,89,61,77,1811,875,4.32647,97,5.80474,0,3.59832,4325,767340351397
60.2579,16.5953,42.3203,0,88,61,77,1816,875,4.32647,95,5.80607,0,3.60297,4341,768340458091
60.1113,16.6358,43.0213,0,90,61,77,1828,875,4.32647,96,5.80901,0,3.60445,4318,769340555328
60.179,16.6171,43.5691,0,90,61,77,1835,875,4.32647,94,5.81216,0,3.60689,4333,770340641644
59.8393,16.7114,42.0875,0,88,61,77,1724,875,4.32616,94,5.84712,0,3.61145,4322,771340863284
59.9226,16.6882,42.8571,0,90,61,77,1784,875,4.31819,97,5.85171,0,3.6188,4317,772340929121
60.4739,16.5361,46.8013,0,90,61,77,1828,875,4.31811,97,5.89423,0,3.58314,4266,773341012251
60.711,16.4715,29.9187,0,73,61,76,1277,875,4.31858,59,5.91265,0,3.60581,4426,774341104548
59.7057,16.7488,30.6056,0,71,61,75,689,862,4.31927,62,5.9056,0,3.61016,4391,775341148354
59.9428,16.6826,42.9498,0,89,61,76,1851,875,4.3034,94,5.87188,0,3.61511,4316,776341239800
60.008,16.6644,42.3948,0,91,61,77,1812,875,4.3034,98,5.87,0,3.62061,4330,777341327198
59.9559,16.6789,40.9836,0,89,61,77,1838,875,4.3034,97,5.86193,0,3.62577,4316,778341411580
60.5969,16.5025,28.4034,0,76,61,76,1552,875,4.30365,71,5.87445,0,3.63262,4408,779341496183
60.3673,16.5653,28.0467,0,71,61,75,932,875,4.30349,57,5.87618,0,3.63495,4416,780341576237
59.1401,16.909,25.8675,0,64,61,75,1663,862,4.30349,51,5.87664,0,3.63495,4391,781341665288
59.8956,16.6957,39.1231,0,86,61,76,1802,875,4.30349,95,5.84407,0,3.63495,4366,782341746896
59.976,16.6733,39.1586,0,87,61,77,1732,875,4.31153,96,5.8439,0,3.63498,4365,783341782987
59.7221,16.7442,39.5122,0,86,61,77,1740,875,4.31153,93,5.83587,0,3.63701,4341,784341877829
30.042,33.2867,39.9361,0,87,61,77,1766,875,4.31153,95,5.83681,0,3.63701,4331,785341959396
29.8991,33.4458,27.4247,0,72,61,76,1128,862,4.31178,60,5.83702,0,3.63701,4416,786342040613
60.4501,16.5426,27.3032,0,75,60,75,655,875,4.31153,51,5.83725,0,3.63716,4318,787342123592
60.045,16.6542,38.2979,0,77,60,75,1764,875,4.31153,73,5.83719,0,3.63716,4341,788342204749
59.9585,16.6782,38.871,0,86,60,76,1734,875,4.31153,93,5.83714,0,3.63716,4316,789342303007
59.9115,16.6913,39.3891,0,86,60,76,1829,875,4.30325,94,5.83714,0,3.63716,4366,790342392719
60.0526,16.6521,39.2157,0,87,60,76,1768,875,4.30325,94,5.83712,0,3.63716,4345,791342505926
59.9201,16.6889,37.8913,0,86,60,76,1800,875,4.30325,95,5.83712,0,3.63716,4366,792342645592
60.147,16.6259,39.0323,0,86,60,77,1643,875,4.30325,96,5.83711,0,3.63716,4363,793342744121
59.9558,16.679,39.6135,0,86,60,77,1708,875,4.30325,93,5.83733,0,3.63716,4341,794342849242
59.9127,16.691,37.8069,0,87,60,76,1716,875,4.30325,95,5.83731,0,3.63741,4366,795343053569
60.0237,16.6601,38.6172,0,88,60,77,1704,875,4.30325,95,5.83717,0,3.63741,4316,796343152729
60.0814,16.6441,38.3701,0,87,60,77,1710,875,4.30325,95,5.8374,0,3.63741,4366,797343240808
60.146,16.6262,39.1586,0,87,60,77,1692,875,4.30325,96,5.83739,0,3.63753,4310,798343325592
60.1574,16.6231,39.2321,0,87,60,77,1810,875,4.30325,96,5.83721,0,3.63755,4364,799343425052
60.1148,16.6348,39.1586,0,87,60,77,1844,875,4.30349,97,5.83708,0,3.63755,4321,800343502602
59.9111,16.6914,38.5621,0,87,60,77,1722,875,4.31178,98,5.83559,0,3.63516,4357,801343581384
60.0127,16.6631,39.6774,0,86,59,77,1762,875,4.31153,95,5.83557,0,3.63538,4366,802343666848
60.1546,16.6238,39.4822,0,85,59,77,1749,875,4.31153,95,5.83555,0,3.63538,4346,803343762612
60.1234,16.6324,40.2866,0,87,59,77,1622,875,4.31153,94,5.83546,0,3.63544,4366,804343843567
59.6624,16.761,39.4184,0,89,59,77,1838,875,4.31178,98,5.83543,0,3.63553,4316,805343928761
59.9493,16.6808,37.8512,0,88,59,77,1690,875,4.31153,98,5.83542,0,3.63553,4356,806344007453
60.3699,16.5646,38.0952,0,86,59,77,1721,875,4.31153,94,5.83539,0,3.63565,4366,807344086475
59.9414,16.683,39.1586,0,86,59,77,1791,875,4.31153,93,5.83538,0,3.63565,4341,808344164766
60.0319,16.6578,27.2269,0,71,59,75,1300,875,4.31178,57,5.83537,0,3.63565,4415,809344247455
60.5774,16.5078,27.1044,0,70,59,75,989,875,4.31153,55,5.83531,0,3.6358,4416,810344323893
59.9903,16.6694,38.3838,0,78,59,75,1715,875,4.31153,80,5.83527,0,3.6358,4366,811344407514
59.7963,16.7234,38.3193,0,85,59,76,1761,875,4.31153,93,5.83526,0,3.6358,4341,812344488440
60.037,16.6564,43.6688,0,85,59,76,1845,875,4.30325,93,5.7594,0,3.55479,4440,813344574625
59.9484,16.681,43.7705,0,89,60,77,1810,875,4.30363,96,5.81308,0,3.57631,4321,814344658667
59.9298,16.6862,44.6634,0,95,60,77,1843,875,4.30447,100,5.84668,0,3.57766,4416,815344738631
60.0566,16.651,44.7412,0,94,60,77,1840,875,4.31314,100,5.86065,0,3.58955,4441,816344817002
60.1439,16.6268,45.799,0,94,61,77,1846,875,4.31314,100,5.83756,0,3.59636,4362,817344896245
59.7344,16.7408,45.6169,0,94,61,77,1851,875,4.31314,100,5.84735,0,3.61017,4317,818344981719
60.3086,16.5814,47.7234,0,95,61,77,1850,875,4.31329,101,5.86539,0,3.61923,4309,819345073175
58.1964,17.1832,48.0865,0,97,61,77,1848,875,4.31337,102,5.89899,0,3.63518,4276,820345284074
60.9462,16.4079,47.6499,0,96,61,77,1849,875,4.31314,101,5.91421,0,3.63905,4291,821345490656
59.9636,16.6768,44.3333,0,93,61,77,1837,875,4.31314,100,5.84989,0,3.63941,4316,822345598863
60.087,16.6425,46.281,0,95,61,77,1847,875,4.31283,97,5.87549,0,3.62941,4366,823345708072
59.8596,16.7058,45.3507,0,96,61,77,1846,875,4.31276,102,5.87104,0,3.63088,4341,824345788937
61.7266,16.2005,44.1077,0,97,61,77,1849,875,4.31276,103,5.86998,0,3.63153,4316,825345876015
60.0543,16.6516,47.0113,0,98,61,77,1850,875,4.31253,104,5.8446,0,3.64463,4341,826345964234
59.4553,16.8194,45.6853,0,99,62,77,1848,875,4.31283,104,5.84872,0,3.5834,4331,827346048827
59.8921,16.6967,45.9416,0,99,62,77,1848,875,4.31311,103,5.86781,0,3.60964,4363,828346146615
59.9868,16.6703,44.8052,0,93,62,77,1836,875,4.30565,98,5.85923,0,3.6178,4347,829346230466
59.6793,16.7562,45.1987,0,93,62,77,1828,875,4.30572,97,5.87722,0,3.63229,4366,830346314147
59.9276,16.6868,41.6938,0,89,62,77,1787,875,4.30578,94,5.94175,0,3.66736,4316,831346393881
59.6775,16.7567,39.1234,0,84,62,77,1728,875,4.3067,89,5.96847,0,3.68748,4341,832346475388
60.1843,16.6156,38.6992,0,82,62,77,1724,875,4.30682,86,5.93704,0,3.68759,4341,833346558618
59.8849,16.6987,38.9632,0,85,62,77,1796,875,4.30686,89,5.90368,0,3.68761,4342,834346643601
60.0719,16.6467,45.76,0,90,62,77,1806,875,4.3068,94,5.90725,0,3.69783,4340,835346721391
60.1137,16.6351,43.6364,0,90,62,77,1817,875,4.3068,96,5.9072,0,3.69783,4366,836346800874
60.1389,16.6282,42.9054,0,92,62,77,1811,875,4.3068,97,5.90785,0,3.70036,4341,837346877141
60.0492,16.653,41.6388,0,89,62,77,1775,875,4.3068,96,5.90829,0,3.70145,4316,838346917661
59.9402,16.6833,31.5876,0,35,62,75,121,656,4.32151,47,5.85024,0,3.57305,4316,839346997976
60.7642,16.4571,35.6419,0,2,62,73,48,500,4.32166,15,5.85334,0,3.58051,4316,840347075185
60.3694,16.5647,43.8031,0,90,62,76,1719,875,4.32181,95,5.89838,0,3.63108,4316,841347150561
62.5948,15.9758,44.5,0,86,62,76,1771,875,4.32257,93,5.9181,0,3.63628,4291,842347228501
62.8211,15.9182,44.1368,0,85,62,76,1667,875,4.32257,92,5.92433,0,3.64593,4316,843347309066
59.9826,16.6715,46.5546,0,90,62,77,1725,875,4.3225,96,5.93425,0,3.66825,4273,844347382037
60.8006,16.4472,47.7966,0,90,63,77,1782,875,4.3228,96,5.94374,0,3.6918,4292,845347454467
60.3487,16.5704,41.1263,0,89,62,77,1689,875,4.3228,96,5.94887,0,3.69814,4316,846347513191
60.7169,16.4699,41.8089,0,87,62,77,1796,875,4.3228,92,5.91659,0,3.69888,4316,847347590450
60.4616,16.5394,44.1898,0,88,62,77,1828,875,4.3228,96,5.91605,0,3.6989,4355,848347667759
57.8151,17.2965,51.0888,0,94,62,77,1805,875,4.32273,97,5.95451,0,3.71202,4291,849347738095
60.4578,16.5405,48.0737,0,93,62,77,1785,875,4.32273,97,5.96067,0,3.71154,4316,850347820544
60.0543,16.6516,48.7479,0,89,62,76,1840,875,4.32273,92,5.89235,0,3.63384,4291,851347901119
59.989,16.6697,48.2871,0,91,62,77,1661,875,4.32303,94,5.90819,0,3.6515,4341,852348280605
60.1537,16.6241,44.3124,0,89,62,77,1816,875,4.32241,95,5.9126,0,3.6664,4415,853348374896
60.1522,16.6245,45.6667,0,88,62,77,1792,875,4.3229,96,5.92744,0,3.67577,4331,854348449740
60.5068,16.5271,43.5216,0,85,62,77,1801,875,4.3229,93,5.93011,0,3.6799,4316,855348526678
59.9492,16.6808,45.6628,0,86,62,77,1749,875,4.3229,93,5.9418,0,3.69136,4366,856348603737
59.9745,16.6737,42.9487,0,84,63,76,1797,875,4.3229,90,5.95257,0,3.70035,4414,857348685224
59.9117,16.6912,35.9664,0,83,63,76,1779,862,4.32296,88,5.925,0,3.70331,4366,858348763074
60.359,16.5675,31.1183,0,67,62,75,1315,875,4.32296,52,5.92485,0,3.70331,4441,859348818452
64.3672,15.5359,30.2521,0,66,62,75,1065,875,4.32296,52,5.9242,0,3.70354,4441,860348896042
29.8897,33.4564,28.1879,0,57,62,74,1518,837,4.32296,46,5.92311,0,3.70364,4441,861349462167
60.2073,16.6093,34.2229,0,66,62,74,981,875,4.32296,53,5.96131,0,3.71288,4365,862349606111
29.9007,33.444,31.4286,0,71,62,74,1509,875,4.34733,56,5.97612,0,3.72074,4441,863349684943
29.8784,33.469,33.0017,0,73,62,74,1069,875,4.34733,58,5.87421,0,3.61151,4363,864349768113
29.7948,33.5629,33.0709,0,74,62,74,1325,875,4.34733,52,5.88133,0,3.63239,4365,865350366049
30.1564,33.1605,34.0659,0,75,62,74,1459,875,4.34809,56,5.94205,0,3.6642,4366,866350493572
29.9666,33.3705,23.0769,0,70,62,74,714,875,4.34794,56,5.95736,0,3.67539,4407,867350591860
60.5039,16.5279,20.1562,0,71,62,74,694,862,4.34809,57,5.96946,0,3.68143,4306,868350680501
60.6119,16.4984,19.9005,0,81,62,73,1084,875,4.34809,46,5.93318,0,3.68143,4396,869350757339
29.9213,33.421,17.6378,0,61,62,73,1466,875,4.33981,51,5.93024,0,3.68143,4441,870350835229
60.0557,16.6512,15.9875,0,60,61,73,85,850,4.33981,47,5.8992,0,3.68143,4441,871350912979
29.9573,33.3809,16.7188,0,55,61,73,1494,837,4.33981,46,5.89167,0,3.68143,4442,872350993334
61.0144,16.3896,16.7442,0,68,61,72,687,850,4.33966,46,5.88778,0,3.68143,4441,873351069831
29.6617,33.7136,18.932,0,71,61,72,898,850,4.33966,47,5.88782,0,3.68143,4063,874351149615
60.2676,16.5927,16.7203,0,62,61,72,276,862,4.33958,52,5.88813,0,3.68143,4441,875351227886
29.862,33.4873,17.7706,0,65,61,72,1554,875,4.33958,49,5.88771,0,3.68143,4441,876351304353
60.4468,16.5435,18.5619,0,62,60,72,1645,850,4.33958,50,5.88794,0,3.68143,4416,877351379689
61.6313,16.2255,19.7819,0,69,60,72,676,875,4.33958,55,5.88842,0,3.68143,4164,878351457298
60.7349,16.465,19.5793,0,69,60,72,1255,875,4.33958,58,5.88813,0,3.68143,4400,879351536090
60.2708,16.5918,32.7613,0,69,60,72,568,875,4.33958,56,5.88837,0,3.6819,4441,880351611125
59.9749,16.6737,33.7288,0,72,60,72,1094,875,4.33958,57,5.85558,0,3.64464,4385,881351691089
59.9556,16.679,42.7184,0,71,60,72,1096,875,4.33958,57,5.89245,0,3.65549,4316,882351772756
59.1155,16.916,47.6351,0,89,60,74,1816,875,4.3395,97,5.89846,0,3.66221,4292,883351845316
60.2324,16.6024,46.8498,0,91,60,74,1841,875,4.33912,98,5.90744,0,3.67644,4292,884351878733
59.832,16.7135,47.2403,0,90,60,74,1761,875,4.34756,99,5.91976,0,3.6836,4311,885351952095
59.582,16.7836,47.9032,0,94,60,75,1849,875,4.34756,101,5.91976,0,3.68366,4291,886352024354
62.5984,15.9749,46.932,0,93,60,75,1848,875,4.34756,100,5.89272,0,3.69034,4291,887352096614
60.228,16.6036,46.4765,0,91,60,75,1842,875,4.34741,97,5.94975,0,3.71508,4316,888352177359
67.832,14.7423,46.1667,0,89,61,74,1813,875,4.34787,95,5.95444,0,3.72071,4341,889352257163
62.9331,15.8899,47.7199,0,89,61,75,1849,875,4.34787,94,5.96988,0,3.73173,4291,890352323842
57.3223,17.4452,44.2088,0,89,61,75,1749,875,4.34832,94,5.97281,0,3.73369,4316,891352401833
60.306,16.5821,43.1208,0,86,61,75,1726,875,4.34832,92,5.94138,0,3.73848,4316,892352482688
